Order,Video,Coder,Sentiment,Activation,Anger,Disgust,Fear,Surprise,Sadness,Happiness
1777,2017 11 20 9,MS,5,5,0,0,0,0,0,0
1778,2017 11 20 2,MS,5,6,0,0,0,0,0,0
1779,2015 03 12 7,MS,2,6,0,1,0,0,0,0
1780,2017 11 02 8,MS,6,5,0,0,0,0,0,0
1781,2015 05 12 4,MS,2,7,0,1,0,0,0,0
1782,2017 10 02 0,MS,5,5,0,0,0,0,0,0
1783,2017 06 13 6,MS,2,5,0,0,0,0,0,0
1784,2017 10 30 6,MS,5,7,0,0,0,0,0,0
1785,2017 10 20 5,MS,7,5,0,0,0,0,0,0
1786,2017 12 05 9,MS,6,5,0,0,0,0,0,0
1787,2017 12 05 7,MS,5,6,1,0,0,0,0,0
1788,2017 03 08 7,MS,5,5,0,0,0,0,0,0
1789,2017 06 13 6,MS,5,2,0,0,0,0,0,0
1790,2017 02 10 4,MS,6,5,0,0,0,0,0,0
1791,2017 02 02 8,MS,4,5,0,0,0,0,0,0
1792,2016 05 20 4,MS,6,6,0,0,0,0,0,0
1793,2016 04 22 8,MS,7,3,1,0,0,0,0,0
1794,2015 06 17 4,MS,6,7,0,0,0,0,0,0
1795,2016 03 21 4,MS,3,7,0,0,0,0,0,0
1796,2015 04 29 1,MS,5,7,0,0,0,0,0,0
1797,2015 02 25 4,MS,3,7,0,1,0,0,0,0
1798,2017 06 06 1,MS,3,7,1,0,0,0,0,0
1799,2017 12 05 6,MS,1,9,1,0,0,0,0,0
1800,2017 03 08 4,MS,2,5,0,0,0,0,0,0
1801,2017 03 20 3,MS,5,6,0,0,0,0,0,0
1802,2015 04 21 9,MS,5,5,0,0,0,0,0,0
1803,2015 04 29 3,MS,6,6,0,0,0,0,0,0
1804,2017 11 28 3,MS,3,6,0,0,0,0,0,0
1805,2017 12 08 4,MS,3,7,0,0,0,0,0,0
1806,2015 05 27 1,MS,4,6,0,0,0,0,0,0
1807,2017 10 30 8,MS,2,7,0,0,0,0,0,0
1808,2017 06 01 0,MS,3,6,0,0,0,0,0,0
1809,2017 06 01 4,MS,2,8,1,0,0,0,0,0
1810,2017 10 25 9,MS,5,7,0,0,0,0,0,0
1811,2017 10 02 1,MS,6,5,0,0,0,0,0,0
1812,2017 12 01 1,MS,3,7,0,1,0,0,0,0
1813,2017 10 02 6,MS,3,7,0,1,0,0,0,0
1814,2017 05 02 3,MS,6,8,0,0,0,0,0,0
1815,2017 02 24 2,MS,5,3,0,0,0,0,0,0
1816,2016 12 02 9,MS,6,5,0,0,0,0,0,0
1817,2016 11 16 6,MS,5,7,1,0,0,0,0,0
1818,2016 06 02 6,MS,5,4,0,0,0,0,0,0
1819,2016 09 28 4,MS,6,3,0,0,0,0,0,0
1820,2016 02 02 0,MS,7,7,0,0,0,0,0,0
1821,2016 02 18 5,MS,3,5,0,0,0,0,0,0
1822,2015 03 27 4,MS,2,7,1,0,0,0,0,0
1823,2015 05 12 2,MS,6,6,0,1,0,0,0,0
1824,2017 12 05 4,MS,9,7,0,0,0,0,0,1
1825,2017 12 05 9,MS,6,5,0,0,0,0,0,0
1826,2017 11 20 9,MS,5,5,0,0,0,0,0,0
1827,2017 04 12 0,MS,7,5,0,0,0,0,0,0
1828,2015 05 15 5,MS,3,7,0,0,0,0,0,0
1829,2017 12 13 8,MS,4,6,0,0,0,0,0,0
1830,2015 02 17 2,MS,3,6,0,0,0,0,0,0
1831,2017 12 13 9,MS,1,5,0,0,0,0,0,0
1832,2017 10 25 4,MS,6,6,0,0,0,0,0,0
1833,2017 10 20 4,MS,7,7,1,0,0,0,0,0
1834,2017 10 20 8,MS,6,6,0,0,0,0,0,0
1835,2017 09 19 2,MS,7,7,1,0,0,0,0,0
1836,2017 10 05 0,MS,5,7,0,0,0,0,0,0
1837,2017 04 12 6,MS,4,6,0,0,0,0,0,0
1838,2017 11 23 3,MS,6,6,0,0,0,0,0,0
1839,2017 11 02 9,MS,5,5,0,0,0,0,0,0
1840,2017 03 08 8,MS,5,2,0,0,0,0,0,0
1841,2017 05 02 8,MS,5,5,0,0,0,0,0,0
1842,2016 11 21 5,MS,2,7,1,0,0,0,0,0
1844,2016 09 19 5,MS,8,4,0,0,0,0,0,0
1845,2016 05 09 1,MS,7,3,1,0,0,0,0,0
1846,2016 02 18 3,MS,6,5,1,0,0,0,0,0
1847,2016 04 11 6,MS,2,6,0,1,0,0,0,0
1848,2015 03 09 1,MS,4,5,0,0,0,0,0,0
1849,2015 03 12 7,MS,2,7,0,1,0,0,0,0
1850,2017 12 1 7,MS,2,5,0,0,0,0,0,0
1851,2017 09 19 7,MS,6,6,0,0,0,0,0,0
1852,2017 04 12 9,MS,7,6,0,0,0,0,0,0
1853,2017 04 12 3,MS,3,5,0,0,0,0,0,0
1854,2017 12 01 6,MS,7,7,1,0,0,0,0,0
1855,2017 12 13 8,MS,4,6,1,0,0,0,0,0
1856,2017 12 05 7,MS,5,7,0,0,0,0,0,0
1857,2017 12 08 2,MS,4,7,0,0,0,0,0,0
1858,2017 10 17 0,MS,3,6,0,0,0,0,0,0
1859,2015 03 27 0,MS,3,5,0,0,0,0,0,0
1860,2017 10 02 6,MS,3,7,0,1,0,0,0,0
1861,2017 05 15 9,MS,6,5,0,0,0,0,0,0
1862,2017 10 25 7,MS,2,6,0,0,0,0,0,0
1863,2017 05 10 5,MS,6,6,0,0,0,0,0,0
1864,2017 11 23 1,MS,8,6,0,0,0,0,0,0
1865,2017 11 07 6,MS,2,7,0,1,0,0,0,0
1866,2017 05 15 5,MS,7,7,1,0,0,0,0,0
1867,2017 04 07 0,MS,5,6,0,0,0,0,0,0
1868,2017 02 15 1,MS,7,5,0,0,0,0,0,0
1869,2016 11 04 8,MS,7,5,1,0,0,0,0,0
1870,2016 09 19 3,MS,7,7,0,0,0,0,0,0
1871,2016 05 20 3,MS,5,5,0,0,0,0,0,0
1872,2015 06 12 7,MS,8,6,0,0,0,0,0,0
1873,2015 06 17 2,MS,6,6,1,1,0,0,0,0
1874,2015 04 24 2,MS,2,6,0,1,0,0,0,0
1875,2015 04 24 4,MS,1,9,1,0,0,0,0,0
1876,2017 06 13 4,MS,5,5,0,0,0,0,0,0
1877,2017 12 05 1,MS,4,7,1,0,0,0,0,0
1878,2017 11 02 2,MS,2,8,1,1,0,0,0,0
1879,2017 12 13 1,MS,6,7,1,0,0,0,0,0
1880,2015 03 27 3,MS,3,7,1,0,0,0,0,0
1881,2017 12 05 7,MS,5,7,0,0,0,0,0,0
1882,2015 02 05 3,MS,6,6,0,0,0,0,0,0
1883,2017 11 02 3,MS,3,7,0,1,0,0,0,0
1884,2017 09 27 4,MS,2,6,0,1,0,0,0,0
1885,2015 04 01 9,MS,3,5,0,0,0,0,0,0
1886,2017 06 01 5,MS,2,7,0,1,0,0,0,0
1887,2017 06 01 4,MS,3,8,1,0,0,0,0,0
1888,2017 09 27 2,MS,7,7,0,0,0,0,0,0
1889,2017 10 20 5,MS,7,6,0,0,0,0,0,0
1890,2017 10 02 9,JS,8,3,0,0,0,0,0,1
1891,2017 11 07 3,JS,3,8,1,1,0,0,0,0
1895,2017 02 02 5,JS,3,4,0,0,0,0,0,0
1896,2016 10 03 5,JS,6,3,1,0,0,0,0,0
1897,2016 05 09 6,JS,4,6,0,0,0,0,0,0
1898,2015 12 07 1,JS,3,8,1,1,0,0,0,0
1901,2015 01 28 4,JS,4,6,0,1,0,1,0,0
1904,2017 03 08 3,JS,6,4,0,0,0,0,0,0
1905,2017 12 13 0,JS,3,7,1,1,0,1,0,0
1906,2015 04 21 2,JS,5,6,1,0,0,0,0,0
1908,2017 12 13 1,JS,6,6,0,0,0,0,0,1
1909,2017 11 23 6,JS,5,7,1,0,0,0,0,0
1910,2015 04 24 6,JS,5,6,0,0,0,1,0,0
1911,2015 05 27 3,JS,4,6,1,1,0,1,0,0
1912,2017 06 13 2,JS,7,7,0,0,0,0,0,1
1913,2017 05 10 0,JS,8,7,0,0,0,0,0,1
1914,2017 04 12 2,JS,6,7,0,0,0,0,0,1
1915,2017 04 12 7,JS,4,7,1,0,0,1,0,0
1916,2017 11 07 4,MS,4,7,1,0,0,0,0,0
1917,2017 10 05 8,MS,5,5,0,0,0,0,0,0
1918,2017 04 12 8,MS,5,3,0,0,0,0,0,0
1919,2017 03 08 4,MS,5,2,0,0,0,0,0,0
1920,2017 02 15 6,MS,3,7,1,0,0,0,0,0
1921,2016 11 16 4,MS,3,7,0,1,0,0,0,0
1922,2016 04 22 4,MS,6,8,0,0,0,0,0,0
1923,2016 09 28 7,MS,6,3,0,1,0,0,0,0
1924,2016 04 14 3,MS,2,7,0,0,0,0,0,0
1925,2015 06 12 2,MS,4,8,0,0,0,0,0,0
1926,2015 01 28 6,MS,6,5,0,0,0,0,0,0
1927,2015 02 25 4,MS,3,7,1,1,0,0,0,0
1928,2017 11 20 9,MS,5,5,0,0,0,0,0,0
1929,2017 06 13 2,MS,8,6,0,0,0,0,0,0
1930,2017 05 02 5,MS,3,5,0,0,0,0,0,0
1931,2017 02 24 8,MS,7,5,0,0,0,0,0,0
1932,2015 04 24 7,MS,3,7,0,0,0,0,0,0
1933,2017 11 07 2,MS,5,7,1,0,0,0,0,0
1934,2017 11 20 4,MS,7,6,0,0,0,0,0,0
1935,2017 12 05 5,MS,8,5,0,0,0,0,0,0
1936,2017 10 25 5,MS,4,7,0,0,0,0,0,0
1937,2017 10 17 0,MS,3,5,0,0,0,0,0,0
1938,2017 05 15 2,MS,3,7,0,1,0,0,0,0
1939,2017 10 05 4,MS,5,6,0,0,0,0,0,0
1940,2017 10 02 2,MS,6,6,0,0,0,0,0,0
1941,2017 10 20 5,MS,7,5,0,0,0,0,0,0
1944,2017 02 24 8,JS,6,6,0,0,0,0,0,0
1945,2017 03 08 3,JS,7,6,0,0,0,0,0,1
1946,2016 10 26 6,JS,3,6,1,1,0,1,0,0
1947,2016 12 12 4,JS,4,6,1,1,0,0,0,0
1948,2016 10 06 6,JS,5,5,0,0,0,1,0,0
1949,2016 06 15 4,JS,5,5,1,0,0,1,0,0
1950,2016 02 05 2,JS,5,6,0,0,0,1,0,0
1951,2015 06 17 1,JS,4,7,1,0,0,1,0,0
1952,2015 04 01 6,JS,4,7,1,0,0,1,0,0
1953,2015 04 29 0,JS,4,7,0,0,0,0,0,0
1954,2017 12 13 8,JS,4,5,0,0,0,0,0,0
1955,2017 06 13 0,JS,4,4,0,0,0,1,0,0
1956,2017 05 02 7,JS,6,6,0,0,0,0,0,1
1957,2017 05 05 9,JS,4,7,1,1,0,0,0,0
1958,2017 12 05 8,JS,7,6,0,0,0,0,0,1
1959,2015 03 27 3,JS,6,6,0,0,0,0,0,0
1960,2017 11 23 8,JS,5,3,0,0,0,0,0,0
1961,2015 02 05 4,JS,4,6,0,0,0,0,0,0
1962,2015 04 21 3,JS,5,6,0,1,0,1,0,0
1963,2017 09 22 5,JS,6,4,0,0,0,0,0,0
1964,2017 09 19 6,JS,5,6,0,0,0,0,0,0
1965,2017 09 19 0,JS,5,4,0,0,0,0,0,0
1966,2017 09 22 3,JS,5,4,0,0,0,0,0,0
1967,2017 04 07 4,JS,5,4,0,0,0,0,1,0
1968,2017 10 17 3,JS,4,7,0,0,0,0,0,0
1969,2017 09 27 9,JS,5,5,0,0,0,0,0,0
1970,2017 06 06 8,JS,6,6,0,0,0,1,0,0
1974,2016 10 03 8,JS,5,6,0,0,0,0,0,0
1975,2016 09 23 9,JS,5,5,0,0,0,0,0,0
1976,2016 02 18 9,JS,5,5,0,0,0,0,0,0
1977,2016 02 02 5,JS,5,5,0,0,0,0,0,0
1978,2015 02 20 0,JS,2,8,1,1,0,1,0,0
1979,2015 04 01 3,JS,3,7,1,0,0,0,0,0
1980,2017 05 15 3,JS,5,5,0,0,0,0,0,0
1981,2017 11 20 3,JS,3,7,1,1,0,0,0,0
1982,2017 04 07 7,JS,3,6,1,1,0,1,0,0
1983,2017 11 02 4,JS,3,6,1,1,0,1,0,0
1984,2017 12 05 5,JS,6,5,0,0,0,0,0,0
1985,2015 04 24 1,JS,5,5,0,0,0,0,0,0
1986,2017 11 28 8,JS,6,5,0,0,0,0,0,0
1987,2015 01 28 4,JS,5,5,0,0,0,1,0,0
1988,2015 05 12 6,JS,5,5,0,0,0,0,0,0
1989,2015 05 27 1,JS,5,5,1,0,0,0,0,0
1990,2017 09 22 4,JS,4,6,0,0,0,0,0,0
1991,2017 10 02 7,JS,6,6,0,0,0,0,0,0
1992,2017 03 23 2,JS,6,5,0,0,0,0,0,1
1994,2017 11 20 5,MS,7,7,0,0,0,0,0,0
1995,2017 09 27 4,MS,2,6,0,1,0,0,0,0
1996,2017 03 23 9,MS,6,3,0,1,0,0,0,0
1997,2017 09 19 8,MS,5,7,0,0,0,0,0,0
1998,2017 02 02 9,MS,6,5,0,0,0,0,0,0
1999,2016 11 24 4,MS,3,7,1,0,0,0,0,0
2000,2016 06 10 7,MS,6,5,0,0,0,0,0,0
2001,2016 10 06 9,MS,5,4,0,0,0,0,0,0
2002,2015 06 09 8,MS,5,5,0,0,0,0,0,0
2003,2016 01 25 4,MS,7,6,0,0,0,0,0,0
2004,2015 05 12 4,MS,2,7,1,1,0,0,0,0
2005,2015 04 21 4,MS,5,5,0,0,0,0,0,0
2006,2017 11 07 2,MS,4,7,1,0,0,0,0,0
2007,2017 11 28 6,MS,4,6,1,0,0,0,0,0
2008,2017 05 05 4,MS,5,7,0,0,0,0,0,0
2009,2017 02 24 3,MS,9,6,0,0,0,0,0,0
2010,2017 11 07 6,MS,2,8,1,1,0,0,0,0
2011,2015 04 21 6,MS,5,7,0,0,0,0,0,0
2012,2015 01 28 3,MS,2,5,0,0,0,0,0,0
2013,2017 11 23 3,MS,6,6,0,0,0,0,0,0
2014,2017 09 27 6,MS,2,6,0,0,0,0,0,0
2015,2015 05 12 4,MS,2,7,1,1,0,0,0,0
2016,2017 05 15 1,MS,7,7,0,0,0,0,0,0
2017,2017 06 09 0,MS,7,6,1,0,0,0,0,0
2018,2017 02 24 3,MS,8,6,0,0,0,0,0,0
2019,2017 02 24 4,MS,2,7,0,1,0,0,0,0
2020,2017 11 20 8,MS,1,7,0,0,0,0,0,0
2021,2017 10 02 5,MS,4,7,1,0,0,0,0,0
2022,2017 03 08 0,MS,6,7,0,0,0,0,0,0
2023,2017 05 02 1,MS,6,6,0,0,0,0,0,0
2024,2017 01 30 1,MS,5,5,0,0,0,0,0,0
2025,2016 11 21 6,MS,5,6,0,0,0,0,0,0
2026,2016 06 10 6,MS,6,3,0,0,0,0,0,0
2027,2016 06 10 2,MS,6,6,0,0,0,0,0,0
2028,2016 03 21 6,MS,7,6,0,0,0,0,0,0
2029,2015 12 07 7,MS,4,6,0,0,0,0,0,0
2030,2015 01 28 3,MS,2,5,0,0,0,0,0,0
2031,2015 03 24 2,MS,3,5,0,0,0,0,0,0
2032,2017 11 07 6,MS,2,8,1,1,0,0,0,0
2033,2017 11 28 9,MS,7,5,0,0,0,0,0,0
2034,2017 11 20 2,MS,7,6,0,0,0,0,0,0
2035,2017 12 1 6,MS,8,7,1,0,0,0,0,0
2036,2017 12 05 2,MS,6,6,0,0,0,0,0,0
2037,2017 12 05 6,MS,1,9,1,0,0,0,0,0
2038,2017 11 28 7,MS,3,7,1,1,0,0,0,0
2039,2015 02 25 8,MS,6,5,0,0,0,0,0,0
2040,2017 10 30 5,MS,5,7,0,0,0,0,0,0
2041,2017 10 02 6,MS,3,7,0,1,0,0,0,0
2042,2017 09 27 5,MS,3,7,0,0,0,0,0,0
2043,2017 06 09 1,MS,6,5,0,0,0,0,0,0
2044,2017 09 22 6,MS,4,7,1,0,0,0,0,0
2045,2017 05 02 2,MS,2,7,1,0,0,0,0,0
2046,2017 12 05 0,MS,2,7,1,1,0,0,0,0
2047,2017 10 30 5,MS,6,7,1,0,0,0,0,0
2048,2017 05 05 4,MS,7,3,0,0,0,0,0,0
2049,2017 03 08 1,MS,6,5,0,0,0,0,0,0
2050,2017 02 07 3,MS,3,7,0,1,0,0,0,0
2051,2016 11 16 7,MS,3,7,1,0,0,0,0,0
2052,2016 06 02 7,MS,5,5,0,0,0,0,0,0
2053,2016 06 15 5,MS,7,1,1,0,0,0,0,0
2054,2016 03 21 3,MS,5,5,0,0,0,0,0,0
2055,2016 04 14 2,MS,3,8,0,1,0,0,0,0
2056,2015 02 25 0,MS,6,6,0,0,0,0,0,0
2057,2015 02 05 1,MS,3,5,0,0,0,0,0,0
2058,2017 06 06 1,MS,3,7,1,0,0,0,0,0
2059,2017 12 1 1,MS,3,7,0,1,0,0,0,0
2060,2017 03 20 4,MS,6,6,0,0,0,0,0,0
2061,2017 12 1 0,MS,4,6,0,0,0,0,0,0
2062,2015 04 21 0,MS,2,5,0,0,0,0,0,0
2063,2015 05 15 0,MS,4,5,0,0,0,0,0,0
2064,2015 03 24 8,MS,2,5,0,0,0,0,0,0
2065,2017 11 23 1,MS,8,6,0,0,0,0,0,0
2066,2015 04 01 5,MS,1,7,1,0,0,0,0,0
2067,2017 09 22 3,MS,3,5,0,0,0,0,0,0
2068,2017 10 02 3,MS,4,6,0,0,0,0,0,0
2069,2017 05 18 3,MS,5,7,0,0,0,0,0,0
2070,2017 10 30 0,MS,3,6,0,0,0,0,0,0
2071,2017 09 22 6,MS,4,7,1,0,0,0,0,0
2072,2017 11 23 4,MS,6,6,0,0,0,0,0,0
2073,2017 11 07 3,MS,8,7,1,0,0,0,0,0
2074,2017 05 15 0,MS,5,7,0,0,0,0,0,0
2075,2017 06 06 7,MS,6,7,0,0,0,0,0,0
2076,2016 12 12 5,MS,5,5,0,0,0,0,0,0
2077,2016 11 04 3,MS,3,7,0,0,0,0,0,0
2078,2016 09 23 0,MS,6,4,0,0,0,0,0,0
2079,2016 09 23 5,MS,5,4,0,0,0,0,0,0
2080,2016 02 02 6,MS,5,5,0,0,0,0,0,0
2081,2015 12 09 9,MS,5,5,0,0,0,0,0,0
2082,2015 02 17 0,MS,5,5,0,0,0,0,0,0
2083,2015 04 29 4,MS,6,5,0,0,0,0,0,0
2084,2017 11 20 1,MS,7,7,0,0,0,0,0,0
2085,2017 12 1 8,MS,8,5,0,0,0,0,0,0
2086,2017 05 05 5,MS,8,7,0,0,0,0,0,0
2087,2017 04 07 7,MS,4,6,0,0,0,0,0,0
2088,2017 12 01 6,MS,8,7,1,0,0,0,0,0
2089,2017 11 07 4,MS,4,8,0,0,0,0,0,0
2090,2017 11 20 1,MS,7,7,0,0,0,0,0,0
2091,2017 12 05 0,MS,2,7,1,1,0,0,0,0
2092,2015 04 21 5,MS,2,7,0,1,0,0,0,0
2093,2015 04 24 2,MS,1,6,0,1,0,0,0,0
2094,2017 09 22 3,MS,3,5,0,0,0,0,0,0
2095,2017 06 01 8,MS,7,6,0,0,0,0,0,0
2096,2017 10 02 9,MS,6,5,0,0,0,0,0,0
2097,2017 03 08 9,MS,7,7,0,0,0,0,0,0
2098,2017 11 02 8,JS,5,6,0,0,0,0,0,0
2099,2017 10 02 1,JS,6,6,0,0,0,0,0,0
2100,2017 09 19 8,JS,5,5,0,0,0,0,0,0
2101,2017 05 05 8,JS,6,4,1,0,0,1,0,0
2102,2016 12 12 0,JS,5,6,0,0,0,0,0,0
2103,2016 11 04 7,JS,4,6,1,1,0,0,0,0
2104,2016 05 04 8,JS,5,4,0,0,0,1,0,0
2105,2016 05 12 0,JS,5,4,1,0,0,1,0,0
2106,2015 06 09 1,JS,5,5,0,0,0,0,0,0
2107,2016 01 25 9,JS,9,6,0,0,0,0,0,1
2108,2015 04 29 3,JS,5,5,0,0,0,0,0,0
2109,2015 04 21 9,JS,5,5,0,0,0,0,0,0
2110,2017 06 06 8,JS,4,6,0,0,0,0,0,0
2111,2017 05 18 2,JS,5,5,0,0,0,0,0,0
2112,2017 12 05 0,JS,3,6,1,1,0,0,0,0
2113,2017 12 05 6,JS,2,7,1,1,0,1,0,0
2114,2015 04 29 1,JS,4,7,1,1,0,0,0,0
2115,2017 11 23 1,JS,5,5,0,0,0,0,0,0
2116,2015 03 09 1,JS,5,5,0,0,0,0,0,0
2117,2017 11 07 4,JS,4,7,1,1,0,0,0,0
2118,2017 09 27 8,JS,5,6,0,0,0,0,0,0
2119,2017 10 17 3,JS,4,8,1,0,0,0,0,0
2120,2017 10 05 3,JS,7,8,0,0,0,0,0,1
2121,2017 10 02 1,JS,7,6,0,0,0,0,0,1
2122,2017 10 20 1,JS,3,6,1,1,0,0,0,0
2123,2017 10 25 0,JS,3,6,1,1,0,0,0,0
2124,2017 10 20 9,MS,6,6,0,0,0,0,0,0
2125,2017 10 02 2,MS,6,6,0,0,0,0,0,0
2126,2017 03 08 2,MS,7,3,1,0,0,0,0,0
2127,2017 06 20 5,MS,7,7,0,0,0,0,0,0
2128,2016 10 26 0,MS,3,5,0,0,0,0,0,0
2129,2017 02 15 5,MS,5,5,0,0,0,0,0,0
2130,2016 06 07 9,MS,6,6,0,0,0,0,0,0
2131,2016 05 17 6,MS,5,5,0,0,0,0,0,0
2132,2016 03 21 9,MS,5,6,1,0,0,0,0,0
2133,2016 02 26 9,MS,6,5,0,0,0,0,0,0
2134,2015 04 29 8,MS,3,7,0,0,0,0,0,0
2135,2015 04 21 2,MS,2,7,1,0,0,0,0,0
2136,2017 06 20 5,MS,7,7,0,0,0,0,0,0
2137,2017 06 01 2,MS,3,7,0,1,0,0,0,0
2138,2017 12 1 7,MS,2,5,0,0,0,0,0,0
2139,2017 03 20 2,MS,6,6,0,0,0,0,0,0
2140,2015 04 01 8,MS,5,6,0,0,0,0,0,0
2141,2017 12 08 3,MS,5,5,0,0,0,0,0,0
2142,2015 02 25 5,MS,6,5,0,0,0,0,0,0
2143,2015 02 05 8,MS,7,5,0,0,0,0,0,0
2144,2015 04 29 9,MS,2,7,1,0,0,0,0,0
2145,2015 04 24 2,MS,1,7,0,1,0,0,0,0
2146,2017 09 27 9,MS,5,5,0,0,0,0,0,0
2147,2017 10 05 9,MS,5,5,0,0,0,0,0,0
2148,2017 03 23 3,MS,7,7,0,0,0,0,0,0
2149,2017 03 20 5,MS,3,6,0,0,0,0,0,0
2150,2017 11 07 2,JS,5,7,0,0,0,0,0,0
2151,2017 10 17 6,JS,3,7,1,1,0,0,0,0
2152,2017 03 20 5,JS,5,5,0,0,0,0,0,0
2153,2017 06 20 9,JS,4,5,0,0,0,0,0,0
2154,2017 02 15 4,JS,6,6,0,0,0,0,0,0
2155,2016 11 21 8,JS,5,5,0,0,0,0,0,0
2156,2016 05 12 8,JS,6,5,0,0,0,0,0,1
2157,2016 05 12 3,JS,7,7,0,0,0,0,0,1
2158,2016 03 21 7,JS,5,6,0,0,1,0,0,0
2159,2015 06 09 2,JS,5,5,0,0,0,0,0,0
2160,2015 02 17 1,JS,5,4,0,0,0,0,0,0
2161,2015 05 27 2,JS,4,6,0,0,0,0,0,0
2162,2017 05 15 6,JS,6,6,0,0,0,0,0,0
2164,2017 05 02 2,JS,5,6,1,0,0,0,0,0
2165,2017 11 02 3,JS,4,6,1,0,0,1,0,0
2166,2015 06 01 0,JS,5,5,0,0,0,0,0,0
2167,2017 11 23 9,JS,5,7,0,0,0,0,0,0
2168,2015 03 12 4,JS,5,4,0,0,0,0,0,0
2169,2017 12 05 8,JS,8,8,0,0,0,0,0,1
2170,2015 04 24 4,JS,3,8,1,0,0,0,0,0
2171,2015 04 24 8,JS,4,6,1,0,0,1,0,0
2172,2017 06 06 1,JS,4,6,1,0,0,0,0,0
2173,2017 06 09 1,JS,5,4,0,0,0,0,0,0
2174,2017 05 05 8,JS,5,6,0,0,0,0,0,0
2175,2017 10 30 3,JS,7,7,0,0,0,0,0,1
2176,2017 10 30 7,MS,3,7,1,0,0,0,0,0
2177,2017 10 20 3,MS,4,6,0,0,0,0,0,0
2178,2017 03 20 5,MS,6,3,0,0,0,0,0,0
2179,2017 05 15 5,MS,7,7,1,0,0,0,0,0
2180,2016 10 26 3,MS,2,6,0,1,0,0,0,0
2181,2016 11 16 5,MS,5,6,0,0,0,0,0,0
2182,2016 05 12 3,MS,6,9,0,0,0,0,0,0
2183,2016 04 19 5,MS,5,5,0,0,0,0,0,0
2184,2015 12 07 1,MS,2,8,1,0,0,0,0,0
2185,2015 06 04 3,MS,3,7,0,0,0,0,0,0
2186,2015 04 24 7,MS,3,7,0,0,0,0,0,0
2187,2015 01 28 1,MS,4,5,0,0,0,0,0,0
2188,2017 12 1 3,MS,5,6,0,0,0,0,0,0
2189,2017 11 23 9,MS,5,7,0,0,0,0,0,0
2190,2017 11 28 8,MS,7,6,0,0,0,0,0,0
2191,2017 12 13 8,MS,4,6,0,0,0,0,0,0
2192,2017 12 05 1,MS,4,7,1,0,0,0,0,0
2193,2015 05 15 6,MS,5,5,0,0,0,0,0,0
2194,2017 12 08 7,MS,1,6,0,0,0,0,0,0
2195,2015 02 25 3,MS,6,5,0,0,0,0,0,0
2196,2015 05 27 3,MS,2,7,0,1,0,0,0,0
2197,2015 05 27 6,MS,5,6,0,0,0,0,0,0
2198,2017 05 15 6,MS,7,6,0,0,0,0,0,0
2199,2017 06 09 1,MS,6,5,0,0,0,0,0,0
2200,2017 10 20 7,MS,7,6,0,0,0,0,0,0
2201,2017 09 27 4,MS,2,6,0,1,0,0,0,0
2202,2017 10 20 2,MS,5,6,0,0,0,0,0,0
2203,2017 10 20 7,MS,7,6,0,0,0,0,0,0
2204,2017 05 15 5,MS,7,7,0,0,0,0,0,0
2205,2017 09 19 7,MS,5,7,0,0,0,0,0,0
2206,2016 11 29 4,MS,6,7,0,0,0,0,0,0
2207,2017 02 21 5,MS,4,7,1,0,0,0,0,0
2208,2016 05 04 8,MS,6,2,0,1,0,0,0,0
2209,2016 04 19 1,MS,7,6,0,0,0,0,0,0
2210,2016 03 21 3,MS,5,5,0,0,0,0,0,0
2211,2015 06 12 6,MS,6,6,0,0,0,0,0,0
2212,2015 05 27 6,MS,5,6,0,0,0,0,0,0
2213,2015 04 29 9,MS,3,6,0,0,0,0,0,0
2214,2017 12 05 0,MS,2,7,1,1,0,0,0,0
2215,2017 11 23 0,MS,6,7,0,0,0,0,0,0
2216,2017 11 23 6,MS,3,7,1,0,0,0,0,0
2217,2017 03 23 2,MS,6,6,0,0,0,0,0,0
2218,2017 11 23 8,MS,7,6,0,0,1,0,0,0
2219,2017 11 23 6,MS,3,7,1,0,0,0,0,0
2220,2017 11 23 9,MS,4,6,0,0,0,0,0,0
2221,2015 03 09 4,MS,3,5,0,0,0,0,0,0
2222,2017 09 27 3,MS,8,5,0,0,0,0,0,0
2223,2017 10 25 9,MS,5,7,0,0,0,0,0,0
2224,2017 09 19 0,MS,5,5,0,0,0,0,0,0
2225,2017 11 02 7,MS,1,8,1,1,0,0,0,0
2226,2017 10 05 8,MS,5,5,0,0,0,0,0,0
2227,2017 10 17 7,MS,4,6,0,0,0,0,0,0
2228,2017 10 25 9,MS,5,7,0,0,0,0,0,0
2229,2017 11 23 9,MS,5,7,0,0,0,0,0,0
2230,2017 09 19 4,MS,7,7,1,0,0,0,0,0
2231,2017 05 15 9,MS,5,6,0,0,0,0,0,0
2232,2016 10 31 2,MS,8,6,0,0,0,0,0,0
2233,2016 11 24 6,MS,2,8,1,1,0,0,0,0
2234,2016 04 22 8,MS,7,2,1,0,0,0,1,0
2235,2016 04 19 3,MS,5,5,0,0,0,0,0,0
2236,2015 12 07 1,MS,2,8,1,0,0,0,0,0
2237,2016 01 25 8,MS,2,6,0,0,0,0,0,0
2238,2015 02 05 5,MS,3,7,0,0,0,0,0,0
2239,2015 02 05 0,MS,4,5,0,0,0,0,0,0
2240,2017 12 13 9,MS,2,5,0,0,0,0,0,0
2241,2017 06 09 4,MS,6,6,1,0,0,0,0,0
2242,2017 03 20 2,MS,7,7,0,0,0,0,0,0
